PDX	Mouse	ERCC1FPKM	CancerType	Treatment	Day	TV
LU1271	319	30.8908	LU	Vehicle	18	1523
LU1271	319	30.8908	LU	Vehicle	21	1673
LU1271	320	30.8908	LU	Vehicle	0	224
LU1271	320	30.8908	LU	Vehicle	4	498
LU1271	320	30.8908	LU	Vehicle	7	525
LU1271	320	30.8908	LU	Vehicle	11	667
LU1271	320	30.8908	LU	Vehicle	14	1051
LU1271	320	30.8908	LU	Vehicle	18	1243
LU1271	320	30.8908	LU	Vehicle	21	1768
LU1271	321	30.8908	LU	Vehicle	0	184
LU1271	321	30.8908	LU	Vehicle	4	217
LU1271	321	30.8908	LU	Vehicle	7	366
LU1271	321	30.8908	LU	Vehicle	11	457
LU1271	321	30.8908	LU	Vehicle	14	569
LU1271	321	30.8908	LU	Vehicle	18	774
LU1271	321	30.8908	LU	Vehicle	21	887
LU1271	322	30.8908	LU	Vehicle	0	108
LU1271	322	30.8908	LU	Vehicle	4	147
LU1271	322	30.8908	LU	Vehicle	7	274
LU1271	322	30.8908	LU	Vehicle	11	336
LU1271	322	30.8908	LU	Vehicle	14	413
LU1271	322	30.8908	LU	Vehicle	18	545
LU1271	322	30.8908	LU	Vehicle	21	638
LU1271	323	30.8908	LU	Vehicle	0	215
LU1271	323	30.8908	LU	Vehicle	4	414
LU1271	323	30.8908	LU	Vehicle	7	495
LU1271	323	30.8908	LU	Vehicle	11	779
LU1271	323	30.8908	LU	Vehicle	14	1000
LU1271	323	30.8908	LU	Vehicle	18	1229
LU1271	323	30.8908	LU	Vehicle	21	1307
LU1302	324	34.1926	LU	Vehicle	0	266
LU1302	324	34.1926	LU	Vehicle	3	332
LU1302	324	34.1926	LU	Vehicle	7	342
LU1302	324	34.1926	LU	Vehicle	10	576
LU1302	324	34.1926	LU	Vehicle	14	593
LU1302	324	34.1926	LU	Vehicle	17	836
LU1302	324	34.1926	LU	Vehicle	21	963
LU1302	325	34.1926	LU	Vehicle	0	135
LU1302	325	34.1926	LU	Vehicle	3	280
LU1302	325	34.1926	LU	Vehicle	7	366
LU1302	325	34.1926	LU	Vehicle	10	496
LU1302	325	34.1926	LU	Vehicle	14	573
LU1302	325	34.1926	LU	Vehicle	17	793
LU1302	325	34.1926	LU	Vehicle	21	1153
LU1302	326	34.1926	LU	Vehicle	0	219
LU1302	326	34.1926	LU	Vehicle	3	355
LU1302	326	34.1926	LU	Vehicle	7	377
LU1302	326	34.1926	LU	Vehicle	10	448
LU1302	326	34.1926	LU	Vehicle	14	595
LU1302	326	34.1926	LU	Vehicle	17	866
LU1302	326	34.1926	LU	Vehicle	21	961
LU1302	327	34.1926	LU	Vehicle	0	207
LU1302	327	34.1926	LU	Vehicle	3	264
LU1302	327	34.1926	LU	Vehicle	7	363
LU1302	327	34.1926	LU	Vehicle	10	453
LU1302	327	34.1926	LU	Vehicle	14	741
LU1302	327	34.1926	LU	Vehicle	17	1006
LU1302	327	34.1926	LU	Vehicle	21	1258
LU1302	328	34.1926	LU	Vehicle	0	149
LU1302	328	34.1926	LU	Vehicle	3	301
LU1302	328	34.1926	LU	Vehicle	7	333
LU1302	328	34.1926	LU	Vehicle	10	599
LU1302	328	34.1926	LU	Vehicle	14	902
LU1302	328	34.1926	LU	Vehicle	17	1086
LU1302	328	34.1926	LU	Vehicle	21	1520
ES0026	329	17.2033	ES	Cisplatin	0	189
ES0026	329	17.2033	ES	Cisplatin	4	356
ES0026	329	17.2033	ES	Cisplatin	7	348
ES0026	329	17.2033	ES	Cisplatin	11	429
ES0026	329	17.2033	ES	Cisplatin	14	501
ES0026	329	17.2033	ES	Cisplatin	18	665
ES0026	329	17.2033	ES	Cisplatin	21	745
ES0026	330	17.2033	ES	Cisplatin	0	149
ES0026	330	17.2033	ES	Cisplatin	4	183
ES0026	330	17.2033	ES	Cisplatin	7	317
ES0026	330	17.2033	ES	Cisplatin	11	294
ES0026	330	17.2033	ES	Cisplatin	14	409
ES0026	330	17.2033	ES	Cisplatin	18	463
ES0026	330	17.2033	ES	Cisplatin	21	480
ES0026	331	17.2033	ES	Cisplatin	0	211
ES0026	331	17.2033	ES	Cisplatin	4	266
ES0026	331	17.2033	ES	Cisplatin	7	305
ES0026	331	17.2033	ES	Cisplatin	11	410
ES0026	331	17.2033	ES	Cisplatin	14	568
ES0026	331	17.2033	ES	Cisplatin	18	691
ES0026	331	17.2033	ES	Cisplatin	21	738
ES0026	332	17.2033	ES	Cisplatin	0	171
ES0026	332	17.2033	ES	Cisplatin	4	312
ES0026	332	17.2033	ES	Cisplatin	7	350
ES0026	332	17.2033	ES	Cisplatin	11	439
ES0026	332	17.2033	ES	Cisplatin	14	510
ES0026	332	17.2033	ES	Cisplatin	18	621
ES0026	332	17.2033	ES	Cisplatin	21	726
ES0026	333	17.2033	ES	Cisplatin	0	232
ES0026	333	17.2033	ES	Cisplatin	4	379
ES0026	333	17.2033	ES	Cisplatin	7	420
ES0026	333	17.2033	ES	Cisplatin	11	517
ES0026	333	17.2033	ES	Cisplatin	14	678
ES0026	333	17.2033	ES	Cisplatin	18	890
ES0026	333	17.2033	ES	Cisplatin	21	1018
ES0026	334	17.2033	ES	Cisplatin	0	210
ES0026	334	17.2033	ES	Cisplatin	4	259
ES0026	334	17.2033	ES	Cisplatin	7	379
ES0026	334	17.2033	ES	Cisplatin	11	438
ES0026	334	17.2033	ES	Cisplatin	14	469
ES0026	334	17.2033	ES	Cisplatin	18	672
ES0026	334	17.2033	ES	Cisplatin	21	745
ES0026	335	17.2033	ES	Cisplatin	0	120
ES0026	335	17.2033	ES	Cisplatin	4	210
ES0026	335	17.2033	ES	Cisplatin	7	232
ES0026	335	17.2033	ES	Cisplatin	11	389
ES0026	335	17.2033	ES	Cisplatin	14	480
ES0026	335	17.2033	ES	Cisplatin	18	500
ES0026	335	17.2033	ES	Cisplatin	21	632
ES0026	336	17.2033	ES	Cisplatin	0	278
ES0026	336	17.2033	ES	Cisplatin	4	322
ES0026	336	17.2033	ES	Cisplatin	7	459
ES0026	336	17.2033	ES	Cisplatin	11	521
ES0026	336	17.2033	ES	Cisplatin	14	580
ES0026	336	17.2033	ES	Cisplatin	18	696
ES0026	336	17.2033	ES	Cisplatin	21	765
ES0110	337	13.1314	ES	Cisplatin	0	252
ES0110	337	13.1314	ES	Cisplatin	3	250
ES0110	337	13.1314	ES	Cisplatin	6	246
ES0110	337	13.1314	ES	Cisplatin	10	262
ES0110	337	13.1314	ES	Cisplatin	15	507
ES0110	337	13.1314	ES	Cisplatin	17	447
ES0110	337	13.1314	ES	Cisplatin	21	472
ES0110	338	13.1314	ES	Cisplatin	0	191
ES0110	338	13.1314	ES	Cisplatin	3	155
ES0110	338	13.1314	ES	Cisplatin	6	213
ES0110	338	13.1314	ES	Cisplatin	10	309
ES0110	338	13.1314	ES	Cisplatin	15	336
ES0110	338	13.1314	ES	Cisplatin	17	314
ES0110	338	13.1314	ES	Cisplatin	21	256
ES0110	339	13.1314	ES	Cisplatin	0	255
ES0110	339	13.1314	ES	Cisplatin	3	365
ES0110	339	13.1314	ES	Cisplatin	6	477
ES0110	339	13.1314	ES	Cisplatin	10	940
ES0110	339	13.1314	ES	Cisplatin	15	1056
ES0110	339	13.1314	ES	Cisplatin	17	1257
ES0110	339	13.1314	ES	Cisplatin	21	1249
ES0110	340	13.1314	ES	Cisplatin	0	119
ES0110	340	13.1314	ES	Cisplatin	3	77
ES0110	340	13.1314	ES	Cisplatin	6	88
ES0110	340	13.1314	ES	Cisplatin	10	182
ES0110	340	13.1314	ES	Cisplatin	15	235
ES0110	340	13.1314	ES	Cisplatin	17	271
ES0110	340	13.1314	ES	Cisplatin	21	232
ES0110	341	13.1314	ES	Cisplatin	0	185
ES0110	341	13.1314	ES	Cisplatin	3	171
ES0110	341	13.1314	ES	Cisplatin	6	206
ES0110	341	13.1314	ES	Cisplatin	10	350
ES0110	341	13.1314	ES	Cisplatin	15	653
ES0110	341	13.1314	ES	Cisplatin	17	572
ES0110	341	13.1314	ES	Cisplatin	21	864
ES0110	342	13.1314	ES	Cisplatin	0	140
ES0110	342	13.1314	ES	Cisplatin	3	91
ES0110	342	13.1314	ES	Cisplatin	6	117
ES0110	342	13.1314	ES	Cisplatin	10	159
ES0110	342	13.1314	ES	Cisplatin	15	69
ES0110	342	13.1314	ES	Cisplatin	17	133
ES0110	342	13.1314	ES	Cisplatin	21	82
ES0110	343	13.1314	ES	Cisplatin	0	230
ES0110	343	13.1314	ES	Cisplatin	3	303
ES0110	343	13.1314	ES	Cisplatin	6	270
ES0110	343	13.1314	ES	Cisplatin	10	562
ES0110	343	13.1314	ES	Cisplatin	15	528
ES0110	343	13.1314	ES	Cisplatin	17	632
ES0110	343	13.1314	ES	Cisplatin	21	761
ES0110	344	13.1314	ES	Cisplatin	0	305
ES0110	344	13.1314	ES	Cisplatin	3	288
ES0110	344	13.1314	ES	Cisplatin	6	472
ES0110	344	13.1314	ES	Cisplatin	10	758
ES0110	344	13.1314	ES	Cisplatin	15	1059
ES0110	344	13.1314	ES	Cisplatin	17	1019
ES0110	344	13.1314	ES	Cisplatin	21	1509
ES0136	345	35.3239	ES	Cisplatin	0	189
ES0136	345	35.3239	ES	Cisplatin	3	187
ES0136	345	35.3239	ES	Cisplatin	7	238
ES0136	345	35.3239	ES	Cisplatin	10	322
ES0136	345	35.3239	ES	Cisplatin	14	300
ES0136	345	35.3239	ES	Cisplatin	17	429
ES0136	345	35.3239	ES	Cisplatin	21	452
ES0136	346	35.3239	ES	Cisplatin	0	247
ES0136	346	35.3239	ES	Cisplatin	3	385
ES0136	346	35.3239	ES	Cisplatin	7	541
ES0136	346	35.3239	ES	Cisplatin	10	683
ES0136	346	35.3239	ES	Cisplatin	14	963
ES0136	346	35.3239	ES	Cisplatin	17	917
ES0136	346	35.3239	ES	Cisplatin	21	1193
ES0136	347	35.3239	ES	Cisplatin	0	118
ES0136	347	35.3239	ES	Cisplatin	3	135
ES0136	347	35.3239	ES	Cisplatin	7	184
ES0136	347	35.3239	ES	Cisplatin	10	172
ES0136	347	35.3239	ES	Cisplatin	14	239
ES0136	347	35.3239	ES	Cisplatin	17	307
ES0136	347	35.3239	ES	Cisplatin	21	316
ES0136	348	35.3239	ES	Cisplatin	0	329
ES0136	348	35.3239	ES	Cisplatin	3	392
ES0136	348	35.3239	ES	Cisplatin	7	586
ES0136	348	35.3239	ES	Cisplatin	10	653
ES0136	348	35.3239	ES	Cisplatin	14	617
ES0136	348	35.3239	ES	Cisplatin	17	853
ES0136	348	35.3239	ES	Cisplatin	21	841
ES0136	349	35.3239	ES	Cisplatin	0	294
ES0136	349	35.3239	ES	Cisplatin	3	433
ES0136	349	35.3239	ES	Cisplatin	7	366
ES0136	349	35.3239	ES	Cisplatin	10	519
ES0136	349	35.3239	ES	Cisplatin	14	786
ES0136	349	35.3239	ES	Cisplatin	17	975
ES0136	349	35.3239	ES	Cisplatin	21	1010
ES0136	350	35.3239	ES	Cisplatin	0	220
ES0136	350	35.3239	ES	Cisplatin	3	202
ES0136	350	35.3239	ES	Cisplatin	7	257
ES0136	350	35.3239	ES	Cisplatin	10	222
ES0136	350	35.3239	ES	Cisplatin	14	287
ES0136	350	35.3239	ES	Cisplatin	17	314
ES0136	350	35.3239	ES	Cisplatin	21	471
ES0136	351	35.3239	ES	Cisplatin	0	156
ES0136	351	35.3239	ES	Cisplatin	3	155
ES0136	351	35.3239	ES	Cisplatin	7	204
ES0136	351	35.3239	ES	Cisplatin	10	158
ES0136	351	35.3239	ES	Cisplatin	14	259
ES0136	351	35.3239	ES	Cisplatin	17	398
ES0136	351	35.3239	ES	Cisplatin	21	494
ES0136	352	35.3239	ES	Cisplatin	0	171
ES0136	352	35.3239	ES	Cisplatin	3	166
ES0136	352	35.3239	ES	Cisplatin	7	221
ES0136	352	35.3239	ES	Cisplatin	10	213
ES0136	352	35.3239	ES	Cisplatin	14	264
ES0136	352	35.3239	ES	Cisplatin	17	308
ES0136	352	35.3239	ES	Cisplatin	21	232
ES0172	353	28.9538	ES	Cisplatin	0	258
ES0172	353	28.9538	ES	Cisplatin	3	432
ES0172	353	28.9538	ES	Cisplatin	7	415
ES0172	353	28.9538	ES	Cisplatin	10	449
ES0172	353	28.9538	ES	Cisplatin	14	474
ES0172	353	28.9538	ES	Cisplatin	17	551
ES0172	353	28.9538	ES	Cisplatin	21	631
ES0172	354	28.9538	ES	Cisplatin	0	211
ES0172	354	28.9538	ES	Cisplatin	3	424
ES0172	354	28.9538	ES	Cisplatin	7	464
ES0172	354	28.9538	ES	Cisplatin	10	470
ES0172	354	28.9538	ES	Cisplatin	14	611
ES0172	354	28.9538	ES	Cisplatin	17	622
ES0172	354	28.9538	ES	Cisplatin	21	633
ES0172	355	28.9538	ES	Cisplatin	0	195
ES0172	355	28.9538	ES	Cisplatin	3	261
ES0172	355	28.9538	ES	Cisplatin	7	378
ES0172	355	28.9538	ES	Cisplatin	10	382
ES0172	355	28.9538	ES	Cisplatin	14	523
ES0172	355	28.9538	ES	Cisplatin	17	557
ES0172	355	28.9538	ES	Cisplatin	21	627
ES0172	356	28.9538	ES	Cisplatin	0	164
ES0172	356	28.9538	ES	Cisplatin	3	289
ES0172	356	28.9538	ES	Cisplatin	7	374
ES0172	356	28.9538	ES	Cisplatin	10	368
ES0172	356	28.9538	ES	Cisplatin	14	432
ES0172	356	28.9538	ES	Cisplatin	17	449
ES0172	356	28.9538	ES	Cisplatin	21	516
ES0172	357	28.9538	ES	Cisplatin	0	151
ES0172	357	28.9538	ES	Cisplatin	3	162
ES0172	357	28.9538	ES	Cisplatin	7	189
ES0172	357	28.9538	ES	Cisplatin	10	176
ES0172	357	28.9538	ES	Cisplatin	14	171
ES0172	357	28.9538	ES	Cisplatin	17	198
ES0172	357	28.9538	ES	Cisplatin	21	294
ES0172	358	28.9538	ES	Cisplatin	0	129
ES0172	358	28.9538	ES	Cisplatin	3	156
ES0172	358	28.9538	ES	Cisplatin	7	218
ES0172	358	28.9538	ES	Cisplatin	10	263
ES0172	358	28.9538	ES	Cisplatin	14	364
ES0172	358	28.9538	ES	Cisplatin	17	383
ES0172	358	28.9538	ES	Cisplatin	21	348
ES0172	359	28.9538	ES	Cisplatin	0	84
ES0172	359	28.9538	ES	Cisplatin	3	124
ES0172	359	28.9538	ES	Cisplatin	7	142
ES0172	359	28.9538	ES	Cisplatin	10	139
ES0172	359	28.9538	ES	Cisplatin	14	147
ES0172	359	28.9538	ES	Cisplatin	17	151
ES0172	359	28.9538	ES	Cisplatin	21	178
ES0172	360	28.9538	ES	Cisplatin	0	232
ES0172	360	28.9538	ES	Cisplatin	3	180
ES0172	360	28.9538	ES	Cisplatin	7	131
ES0172	360	28.9538	ES	Cisplatin	10	114
ES0172	360	28.9538	ES	Cisplatin	14	79
ES0172	360	28.9538	ES	Cisplatin	17	73
ES0172	360	28.9538	ES	Cisplatin	21	124
ES0178	361	56.8366	ES	Cisplatin	0	289
ES0178	361	56.8366	ES	Cisplatin	3	306
ES0178	361	56.8366	ES	Cisplatin	7	311
ES0178	361	56.8366	ES	Cisplatin	10	466
ES0178	361	56.8366	ES	Cisplatin	14	683
ES0178	361	56.8366	ES	Cisplatin	17	796
ES0178	361	56.8366	ES	Cisplatin	21	877
ES0178	362	56.8366	ES	Cisplatin	0	281
ES0178	362	56.8366	ES	Cisplatin	3	398
ES0178	362	56.8366	ES	Cisplatin	7	394
ES0178	362	56.8366	ES	Cisplatin	10	548
ES0178	362	56.8366	ES	Cisplatin	14	587
ES0178	362	56.8366	ES	Cisplatin	17	752
ES0178	362	56.8366	ES	Cisplatin	21	751
ES0178	363	56.8366	ES	Cisplatin	0	181
ES0178	363	56.8366	ES	Cisplatin	3	187
ES0178	363	56.8366	ES	Cisplatin	7	236
ES0178	363	56.8366	ES	Cisplatin	10	296
ES0178	363	56.8366	ES	Cisplatin	14	383
ES0178	363	56.8366	ES	Cisplatin	17	317
ES0178	363	56.8366	ES	Cisplatin	21	476
ES0178	364	56.8366	ES	Cisplatin	0	220
ES0178	364	56.8366	ES	Cisplatin	3	423
ES0178	364	56.8366	ES	Cisplatin	7	219
ES0178	364	56.8366	ES	Cisplatin	10	537
ES0178	364	56.8366	ES	Cisplatin	14	65
ES0178	364	56.8366	ES	Cisplatin	17	420
ES0178	364	56.8366	ES	Cisplatin	21	415
ES0178	365	56.8366	ES	Cisplatin	0	138
ES0178	365	56.8366	ES	Cisplatin	3	150
ES0178	365	56.8366	ES	Cisplatin	7	178
ES0178	365	56.8366	ES	Cisplatin	10	218
ES0178	365	56.8366	ES	Cisplatin	14	199
ES0178	365	56.8366	ES	Cisplatin	17	165
ES0178	365	56.8366	ES	Cisplatin	21	275
ES0178	366	56.8366	ES	Cisplatin	0	274
ES0178	366	56.8366	ES	Cisplatin	3	438
ES0178	366	56.8366	ES	Cisplatin	7	418
ES0178	366	56.8366	ES	Cisplatin	10	407
ES0178	366	56.8366	ES	Cisplatin	14	448
ES0178	366	56.8366	ES	Cisplatin	17	672
ES0178	366	56.8366	ES	Cisplatin	21	927
ES0178	367	56.8366	ES	Cisplatin	0	236
ES0178	367	56.8366	ES	Cisplatin	3	344
ES0178	367	56.8366	ES	Cisplatin	7	488
ES0178	367	56.8366	ES	Cisplatin	10	479
ES0178	367	56.8366	ES	Cisplatin	14	733
ES0178	367	56.8366	ES	Cisplatin	17	886
ES0178	367	56.8366	ES	Cisplatin	21	993
ES0178	368	56.8366	ES	Cisplatin	0	130
ES0178	368	56.8366	ES	Cisplatin	3	130
ES0178	368	56.8366	ES	Cisplatin	7	191
ES0178	368	56.8366	ES	Cisplatin	10	184
ES0178	368	56.8366	ES	Cisplatin	14	233
ES0178	368	56.8366	ES	Cisplatin	17	314
ES0178	368	56.8366	ES	Cisplatin	21	298
ES0189	369	50.2666	ES	Cisplatin	0	255
ES0189	369	50.2666	ES	Cisplatin	3	319
ES0189	369	50.2666	ES	Cisplatin	7	431
ES0189	369	50.2666	ES	Cisplatin	10	384
ES0189	369	50.2666	ES	Cisplatin	14	345
ES0189	369	50.2666	ES	Cisplatin	17	299
ES0189	369	50.2666	ES	Cisplatin	21	372
ES0189	370	50.2666	ES	Cisplatin	0	93
ES0189	370	50.2666	ES	Cisplatin	3	129
ES0189	370	50.2666	ES	Cisplatin	7	188
ES0189	370	50.2666	ES	Cisplatin	10	152
ES0189	370	50.2666	ES	Cisplatin	14	113
ES0189	370	50.2666	ES	Cisplatin	17	111
ES0189	370	50.2666	ES	Cisplatin	21	89
ES0189	371	50.2666	ES	Cisplatin	0	208
ES0189	371	50.2666	ES	Cisplatin	3	334
ES0189	371	50.2666	ES	Cisplatin	7	325
ES0189	371	50.2666	ES	Cisplatin	10	350
ES0189	371	50.2666	ES	Cisplatin	14	384
ES0189	371	50.2666	ES	Cisplatin	17	467
ES0189	371	50.2666	ES	Cisplatin	21	540
ES0189	372	50.2666	ES	Cisplatin	0	135
ES0189	372	50.2666	ES	Cisplatin	3	194
ES0189	372	50.2666	ES	Cisplatin	7	332
ES0189	372	50.2666	ES	Cisplatin	10	305
ES0189	372	50.2666	ES	Cisplatin	14	297
ES0189	372	50.2666	ES	Cisplatin	17	313
ES0189	372	50.2666	ES	Cisplatin	21	320
ES0189	373	50.2666	ES	Cisplatin	0	174
ES0189	373	50.2666	ES	Cisplatin	3	210
ES0189	373	50.2666	ES	Cisplatin	7	282
ES0189	373	50.2666	ES	Cisplatin	10	302
ES0189	373	50.2666	ES	Cisplatin	14	294
ES0189	373	50.2666	ES	Cisplatin	17	281
ES0189	373	50.2666	ES	Cisplatin	21	248
ES0189	374	50.2666	ES	Cisplatin	0	140
ES0189	374	50.2666	ES	Cisplatin	3	186
ES0189	374	50.2666	ES	Cisplatin	7	239
ES0189	374	50.2666	ES	Cisplatin	10	237
ES0189	374	50.2666	ES	Cisplatin	14	329
ES0189	374	50.2666	ES	Cisplatin	17	300
ES0189	374	50.2666	ES	Cisplatin	21	262
ES0189	375	50.2666	ES	Cisplatin	0	331
ES0189	375	50.2666	ES	Cisplatin	3	419
ES0189	375	50.2666	ES	Cisplatin	7	620
ES0189	375	50.2666	ES	Cisplatin	10	596
ES0189	375	50.2666	ES	Cisplatin	14	606
ES0189	375	50.2666	ES	Cisplatin	17	644
ES0189	375	50.2666	ES	Cisplatin	21	665
ES0189	376	50.2666	ES	Cisplatin	0	246
ES0189	376	50.2666	ES	Cisplatin	3	275
ES0189	376	50.2666	ES	Cisplatin	7	408
ES0189	376	50.2666	ES	Cisplatin	10	489
ES0189	376	50.2666	ES	Cisplatin	14	471
ES0189	376	50.2666	ES	Cisplatin	17	492
ES0189	376	50.2666	ES	Cisplatin	21	526
ES0190	377	30.8532	ES	Cisplatin	0	246
ES0190	377	30.8532	ES	Cisplatin	6	383
ES0190	377	30.8532	ES	Cisplatin	9	431
ES0190	377	30.8532	ES	Cisplatin	13	502
ES0190	377	30.8532	ES	Cisplatin	16	541
ES0190	377	30.8532	ES	Cisplatin	20	603
ES0190	377	30.8532	ES	Cisplatin	23	728
ES0190	378	30.8532	ES	Cisplatin	0	139
ES0190	378	30.8532	ES	Cisplatin	6	221
ES0190	378	30.8532	ES	Cisplatin	9	227
ES0190	378	30.8532	ES	Cisplatin	13	285
ES0190	378	30.8532	ES	Cisplatin	16	284
ES0190	378	30.8532	ES	Cisplatin	20	378
ES0190	378	30.8532	ES	Cisplatin	23	442
ES0190	379	30.8532	ES	Cisplatin	0	186
ES0190	379	30.8532	ES	Cisplatin	6	256
ES0190	379	30.8532	ES	Cisplatin	9	280
ES0190	379	30.8532	ES	Cisplatin	13	323
ES0190	379	30.8532	ES	Cisplatin	16	455
ES0190	379	30.8532	ES	Cisplatin	20	482
ES0190	379	30.8532	ES	Cisplatin	23	559
ES0190	380	30.8532	ES	Cisplatin	0	126
ES0190	380	30.8532	ES	Cisplatin	6	164
ES0190	380	30.8532	ES	Cisplatin	9	231
ES0190	380	30.8532	ES	Cisplatin	13	335
ES0190	380	30.8532	ES	Cisplatin	16	337
ES0190	380	30.8532	ES	Cisplatin	20	418
ES0190	380	30.8532	ES	Cisplatin	23	473
ES0190	381	30.8532	ES	Cisplatin	0	109
ES0190	381	30.8532	ES	Cisplatin	6	122
ES0190	381	30.8532	ES	Cisplatin	9	159
ES0190	381	30.8532	ES	Cisplatin	13	212
ES0190	381	30.8532	ES	Cisplatin	16	290
ES0190	381	30.8532	ES	Cisplatin	20	352
ES0190	381	30.8532	ES	Cisplatin	23	368
ES0190	382	30.8532	ES	Cisplatin	0	171
ES0190	382	30.8532	ES	Cisplatin	6	196
ES0190	382	30.8532	ES	Cisplatin	9	282
ES0190	382	30.8532	ES	Cisplatin	13	282
ES0190	382	30.8532	ES	Cisplatin	16	323
ES0190	382	30.8532	ES	Cisplatin	20	408
ES0190	382	30.8532	ES	Cisplatin	23	540
ES0190	383	30.8532	ES	Cisplatin	0	247
ES0190	383	30.8532	ES	Cisplatin	6	243
ES0190	383	30.8532	ES	Cisplatin	9	304
ES0190	383	30.8532	ES	Cisplatin	13	343
ES0190	383	30.8532	ES	Cisplatin	16	417
ES0190	383	30.8532	ES	Cisplatin	20	469
ES0190	383	30.8532	ES	Cisplatin	23	541
ES0190	384	30.8532	ES	Cisplatin	0	149
ES0190	384	30.8532	ES	Cisplatin	6	186
ES0190	384	30.8532	ES	Cisplatin	9	203
ES0190	384	30.8532	ES	Cisplatin	13	241
ES0190	384	30.8532	ES	Cisplatin	16	352
ES0190	384	30.8532	ES	Cisplatin	20	407
ES0190	384	30.8532	ES	Cisplatin	23	500
ES0195	385	39.0913	ES	Cisplatin	0	174
ES0195	385	39.0913	ES	Cisplatin	5	280
ES0195	385	39.0913	ES	Cisplatin	8	264
ES0195	385	39.0913	ES	Cisplatin	12	395
ES0195	385	39.0913	ES	Cisplatin	15	445
ES0195	385	39.0913	ES	Cisplatin	19	321
ES0195	385	39.0913	ES	Cisplatin	22	449
ES0195	386	39.0913	ES	Cisplatin	0	136
ES0195	386	39.0913	ES	Cisplatin	5	238
ES0195	386	39.0913	ES	Cisplatin	8	266
ES0195	386	39.0913	ES	Cisplatin	12	374
ES0195	386	39.0913	ES	Cisplatin	15	376
ES0195	386	39.0913	ES	Cisplatin	19	488
ES0195	386	39.0913	ES	Cisplatin	22	480
ES0195	387	39.0913	ES	Cisplatin	0	81
ES0195	387	39.0913	ES	Cisplatin	5	245
ES0195	387	39.0913	ES	Cisplatin	8	198
ES0195	387	39.0913	ES	Cisplatin	12	257
ES0195	387	39.0913	ES	Cisplatin	15	273
ES0195	387	39.0913	ES	Cisplatin	19	374
ES0195	387	39.0913	ES	Cisplatin	22	301
ES0195	388	39.0913	ES	Cisplatin	0	165
ES0195	388	39.0913	ES	Cisplatin	5	333
ES0195	388	39.0913	ES	Cisplatin	8	292
ES0195	388	39.0913	ES	Cisplatin	12	395
ES0195	388	39.0913	ES	Cisplatin	15	409
ES0195	388	39.0913	ES	Cisplatin	19	414
ES0195	388	39.0913	ES	Cisplatin	22	395
ES0195	389	39.0913	ES	Cisplatin	0	159
ES0195	389	39.0913	ES	Cisplatin	5	256
ES0195	389	39.0913	ES	Cisplatin	8	270
ES0195	389	39.0913	ES	Cisplatin	12	330
ES0195	389	39.0913	ES	Cisplatin	15	339
ES0195	389	39.0913	ES	Cisplatin	19	405
ES0195	389	39.0913	ES	Cisplatin	22	392
ES0195	390	39.0913	ES	Cisplatin	0	168
ES0195	390	39.0913	ES	Cisplatin	5	201
ES0195	390	39.0913	ES	Cisplatin	8	269
ES0195	390	39.0913	ES	Cisplatin	12	286
ES0195	390	39.0913	ES	Cisplatin	15	334
ES0195	390	39.0913	ES	Cisplatin	19	409
ES0195	390	39.0913	ES	Cisplatin	22	424
ES0195	391	39.0913	ES	Cisplatin	0	179
ES0195	391	39.0913	ES	Cisplatin	5	397
ES0195	391	39.0913	ES	Cisplatin	8	405
ES0195	391	39.0913	ES	Cisplatin	12	418
ES0195	391	39.0913	ES	Cisplatin	15	411
ES0195	391	39.0913	ES	Cisplatin	19	436
ES0195	391	39.0913	ES	Cisplatin	22	502
ES0195	392	39.0913	ES	Cisplatin	0	209
ES0195	392	39.0913	ES	Cisplatin	5	235
ES0195	392	39.0913	ES	Cisplatin	8	234
ES0195	392	39.0913	ES	Cisplatin	12	275
ES0195	392	39.0913	ES	Cisplatin	15	307
ES0195	392	39.0913	ES	Cisplatin	19	350
ES0195	392	39.0913	ES	Cisplatin	22	309
ES0199	393	29.7640	ES	Cisplatin	0	110
ES0199	393	29.7640	ES	Cisplatin	3	188
ES0199	393	29.7640	ES	Cisplatin	7	236
ES0199	393	29.7640	ES	Cisplatin	10	223
ES0199	393	29.7640	ES	Cisplatin	14	334
ES0199	393	29.7640	ES	Cisplatin	17	287
ES0199	393	29.7640	ES	Cisplatin	21	176
ES0199	394	29.7640	ES	Cisplatin	0	139
ES0199	394	29.7640	ES	Cisplatin	3	252
ES0199	394	29.7640	ES	Cisplatin	7	258
ES0199	394	29.7640	ES	Cisplatin	10	291
ES0199	394	29.7640	ES	Cisplatin	14	366
ES0199	394	29.7640	ES	Cisplatin	17	380
ES0199	394	29.7640	ES	Cisplatin	21	310
ES0199	395	29.7640	ES	Cisplatin	0	182
ES0199	395	29.7640	ES	Cisplatin	3	258
ES0199	395	29.7640	ES	Cisplatin	7	308
ES0199	395	29.7640	ES	Cisplatin	10	389
ES0199	395	29.7640	ES	Cisplatin	14	438
ES0199	395	29.7640	ES	Cisplatin	17	426
ES0199	395	29.7640	ES	Cisplatin	21	410
ES0199	396	29.7640	ES	Cisplatin	0	267
ES0199	396	29.7640	ES	Cisplatin	3	607
ES0199	396	29.7640	ES	Cisplatin	7	647
ES0199	396	29.7640	ES	Cisplatin	10	632
